SigmaEL	SigmaET	SigmaAlphaL	SigmaAlphaT	SigmaAlphaBarL	SigmaAlphaBarT	SigmaKappaL	SigmaKappaT	basis_angle	rhoH	S	Ttt	Txx	Tyy	rho	EInternal	T	Ax	Ay	Gx	Gy	mu	Q
5494.73767697099	2.498959487070608e-07	115.34035638030797	5.252155954842639e-09	115.34035638027343	5.250493360478811e-09	2.4243495588199604	1.1034875228042785e-10	0.0	0.0070680883882513245	0.6151079375684533	0.3293672397639699	0.6272074257153922	-0.9565746654793622	0.6242127542359129	-0.3293672397639699	0.02	0.1	0.1	0.09999999999999999	0.09999999999999999	83.12406323694964	47.49430483234583
1429.9712922605895	2.4264639814748027e-07	29.758772124932207	5.034784086655997e-09	29.75877212499082	5.123863205491536e-09	0.6229062483022063	1.0639874996917478e-10	0.0	0.007217061143769918	0.6179877480168953	1.912582638141367	2.2104230782722687	-4.123005716413635	0.7465407215684442	-1.912582638141367	0.02	0.2	0.2	0.09999999999999999	0.09999999999999999	83.12406323694964	47.49430483234583
675.41575188052	1.3129449321909285e-09	13.871778578723724	2.62712460998189e-11	13.871778580477962	2.936841356393873e-11	0.28895071878993445	5.882371771401931e-13	0.0	0.007464764888360258	0.6230636150145339	4.550004343333374	4.847845350617167	-9.39784969395054	0.9499123031642971	-4.550004343333374	0.02	0.3	0.3	0.09999999999999999	0.09999999999999999	83.12406323694964	47.49430483234583
409.5212433736863	1.092711424463674e-09	8.269199201804502	2.2295388344764808e-11	8.269199222707925	2.3002763209118448e-11	0.17142194286864545	4.684188904699948e-13	0.0	0.007809726122262402	0.6307272035584638	8.24245106897437	8.54029335514447	-16.78274442411884	1.233070069215666	-8.24245106897437	0.02	0.4	0.4	0.09999999999999999	0.09999999999999999	83.12406323694964	47.49430483234583
285.0322766948753	2.625209113136552e-11	5.640215003257356	6.881923837981812e-15	5.640215062758145	6.294178514358782e-13	0.11635871843015605	3.829509475231299e-15	0.0	0.008248310098770738	0.6413512259980346	12.99815428003948	13.29599762781713	-26.29415190785661	1.5929544474558723	-12.99815428003948	0.02	0.5	0.5	0.09999999999999999	0.09999999999999999	83.12406323694964	47.49430483234583
217.35212913490577	1.6843886340236775e-10	4.201244736279834	3.0029118221255583e-12	4.201244573101498	3.001927415457293e-12	0.08615256950112372	5.3581780235968497e-14	0.0	0.008773167767113387	0.6544997751591246	18.83897862962378	19.136760323557375	-37.97573895318116	2.0233389849450187	-18.83897862962378	0.02	0.6	0.6	0.09999999999999999	0.09999999999999999	83.12406323694964	47.49430483234583
113.60159145336098	4.1447739726854e-10	1.9025862814648633	8.87156731660252e-13	1.9025926332714518	5.964314527926939e-12	0.03782453445826634	7.151377633563078e-14	0.0	0.011427861394918998	0.7623916617027434	54.66706229412477	54.96485581386029	-109.63191810798506	4.194243429250594	-54.66706229412477	0.02	1.0	1.0	0.09999999999999999	0.09999999999999999	83.12406323694964	47.49430483234583
87.07114293312958	1.8243049865890315e-10	1.2783665863566145	1.6873744349193864e-12	1.2783784365582667	3.3334609215114667e-12	0.025205343908735352	3.90956938100496e-14	0.0	0.014433106563576282	0.9468466463096178	118.27739396946029	118.57508748586372	-236.85248145532398	6.62236690589253	-118.27739396946029	0.02	1.4	1.4	0.09999999999999999	0.09999999999999999	83.12406323694964	47.49430483234583
75.21925507099583	1.6578589954845124e-11	0.9763069902230029	3.338605558903855e-14	0.9763216895415089	7.918626434699181e-13	0.019359563309777363	4.807112690881586e-15	0.0	0.01764440265692962	1.1663243928250653	227.50243115875253	227.79996490772825	-455.30239606648075	9.143468652652949	-227.50243115875253	0.02	1.8	1.8	0.09999999999999999	0.09999999999999999	83.12406323694964	47.49430483234583
71.64804253431882	1.3260221696717589e-11	0.8761780022649636	5.518767281587902e-13	0.8761863285939685	3.179093929071421e-13	0.017470334247058086	1.1072161305982891e-14	0.0	0.01933203583450102	1.284266820792153	308.44210105860805	308.73952301286033	-617.1816240714684	10.421872144730742	-308.44210105860805	0.02	2.0	2.0	0.09999999999999999	0.09999999999999999	83.12406323694964	47.49430483234583
68.99581052151899	2.3103043783612165e-11	0.7955869486926356	5.249653570044608e-13	0.7955961936751541	6.464415382071676e-13	0.015970525059240532	1.2898671267325713e-14	0.0	0.021085525167547647	1.406323196157297	413.90612976055644	414.2034239752482	-828.1095537358046	11.707240986879125	-413.90612976055644	0.02	2.2	2.2	0.09999999999999999	0.09999999999999999	83.12406323694964	47.49430483234583
66.99544339239533	2.433170876153107e-10	0.7289698132314432	2.0002805732950256e-12	0.7289648669752612	5.1340976311452495e-12	0.014745565846378875	4.265877978080786e-14	0.0	0.022916906016718218	1.5318832633779085	550.2804846566768	550.5776302268856	-1100.8581148835624	12.996889075724289	-550.2804846566768	0.02	2.4	2.4	0.09999999999999999	0.09999999999999999	83.12406323694964	47.49430483234583
65.49070521901247	7.287345856962779e-12	0.6725999738885311	5.951244378552618e-13	0.6725777774864696	2.737583464316844e-13	0.013719984132236886	1.0025240610354111e-14	0.0	0.024841106425064728	1.660465307937299	724.57219704043	724.8691638347134	-1449.4413608751433	14.288663200560618	-724.57219704043	0.02	2.6	2.6	0.09999999999999999	0.09999999999999999	83.12406323694964	47.49430483234583
64.39618587034238	2.373510897372977e-10	0.6240137751892586	3.1107646812501394e-12	0.6240344484291314	3.7510176893627e-12	0.01284426102767178	4.858940986758126e-14	0.0	0.026875585673813665	1.7917212395787072	944.0144993143272	944.3112657141938	-1888.325765028521	15.580819665874564	-944.0144993143272	0.02	2.8	2.8	0.09999999999999999	0.09999999999999999	83.12406323694964	47.49430483234583
63.58774530987602	1.0134132573912102e-11	0.581857281152765	5.980744896714805e-13	0.5818632540026043	3.9644762951907705e-13	0.012090589600533375	1.3791059230396354e-14	0.0	0.029041144306789998	1.925534656026958	1215.5478736432417	1215.8444162224193	-2431.392289865661	16.87193138262802	-1215.5478736432417	0.02	3.0	3.0	0.09999999999999999	0.09999999999999999	83.12406323694964	47.49430483234583
63.265485649791394	1.324665854438023e-12	0.5628331837448273	3.2867221340830236e-14	0.5627726509551271	2.7911488333678054e-13	0.011752178986390428	2.0830412492279775e-15	0.0	0.03018055574158366	1.9933445817890065	1372.7784892905797	1373.0749102286043	-2745.8533995191838	17.51680392639251	-1372.7784892905797	0.02	3.1	3.1	0.09999999999999999	0.09999999999999999	83.12406323694964	47.49430483234583
63.0014459762822	1.488957465352672e-11	0.54495686645333	3.9528506474210617e-13	0.5448070714857328	3.098042378503879e-13	0.011435250974276204	6.29006904796009e-15	0.0	0.03136205000846868	2.061694435991618	1545.1616505897618	1545.4579486911514	-3090.6195992809135	18.161153829479346	-1545.1616505897618	0.02	3.2	3.2	0.09999999999999999	0.09999999999999999	83.12406323694964	47.49430483234583
62.802914520572934	1.1354078961745007e-10	0.5280727107186085	4.888787473844295e-13	0.5278349670224938	2.487512814771129e-12	0.01113708299492344	1.1400718782676464e-14	0.0	0.032589065224217804	2.130532622282898	1733.1664742551557	1733.4626539539124	-3466.629128209068	18.804971618252555	-1733.1664742551557	0.02	3.3	3.3	0.09999999999999999	0.09999999999999999	83.12406323694964	47.49430483234583
62.67794109862281	3.6475401204213304e-11	0.5120419187010838	1.884213884310821e-13	0.5117416894819	9.81118638943912e-14	0.010855301729350056	3.395290139324408e-15	0.0	0.03386521878273777	2.1998080630496286	1937.0968075190558	1937.3928766970248	-3874.48968421608	19.448268631734727	-1937.0968075190558	0.02	3.4	3.4	0.09999999999999999	0.09999999999999999	83.12406323694964	47.49430483234583
62.636929364023274	2.872175414170286e-11	0.49673055757366913	1.9967385254217421e-13	0.4964199738658519	6.134450380770875e-13	0.010587621930350469	5.674000948432782e-15	0.0	0.0351943413672808	2.269463506232163	2157.0615567205678	2157.3575242657002	-4314.419080986268	20.091070606080738	-2157.0615567205678	0.02	3.5	3.5	0.09999999999999999	0.09999999999999999	83.12406323694964	47.49430483234583
62.69961459904659	8.738682368870931e-11	0.48197188031796817	6.523791201148614e-13	0.4817465564993461	1.1013545780116533e-12	0.010331227354663334	1.0567751434472146e-14	0.0	0.03658051370343517	2.33941392741475	2392.9451499657457	2393.24102345595	-4786.186173421696	20.733414690846615	-2392.9451499657457	0.02	3.6	3.6	0.09999999999999999	0.09999999999999999	83.12406323694964	47.49430483234583
62.964817137271595	6.735343716134448e-10	0.46716062638173456	3.042206431697693e-12	0.46733042727995444	1.839258938091773e-11	0.010077121885823638	8.987528505602243e-14	0.0	0.03802792599934947	2.409343865672408	2644.378847238969	2644.674564246895	-5289.053411485863	21.375388763363286	-2644.378847238969	0.02	3.7	3.7	0.09999999999999999	0.09999999999999999	83.12406323694964	47.49430483234583
